ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,Partial_Cognacy,Borrowing,Morphemes,GroupedSounds
Omurano-157_sun-1,,Omurano,157_sun,hḗ̠na,hḗ̠na,h e n a,Tessmann: Sonne,Tessmann1930,1744,,,,h e n a,3312,,,"['h', 'e', 'n', 'a']"
Omurano-154_stone-1,,Omurano,154_stone,tiṓkn,tiṓkn,t i o k n,Tessmann: Stein,Tessmann1930,1697,,,,t i o k n,3251,,,"['t', 'i', 'o', 'k', 'n']"
Omurano-195_woman-1,,Omurano,195_woman,mpárawan,mpárawan,m p a r a w a n,Tessmann: Frau,Tessmann1930,3196,,,,m p a r a w a n,5364,,,"['m', 'p', 'a', 'r', 'a', 'w', 'a', 'n']"
Omurano-31_dog-1,,Omurano,31_dog,maladží,maladží,m a l a dʒ i,Tessmann: Hund,Tessmann1930,3359,,,,m a l a dʒ i,630,,,"['m', 'a', 'l', 'a', 'dʒ', 'i']"
Omurano-153_stickofwood-1,,Omurano,153_stickofwood,áă,áă,a a,Tessmann: Stock,Tessmann1930,1675,,,,a a,3214,,,"['a', 'a']"
Omurano-109_one-1,,Omurano,109_one,naθŏ́ro,naθŏ́ro,n a θ o r o,Tessmann: eins,Tessmann1930,1098,,,,n a θ o r o,2377,,,"['n', 'a', 'θ', 'o', 'r', 'o']"
Omurano-176_two-1,,Omurano,176_two,θṓoro,θṓoro,θ o o r o,Tessmann: zwei,Tessmann1930,2911,,,,θ o o r o,4936,,,"['θ', 'o', 'o', 'r', 'o']"
Omurano-169_three-1,,Omurano,169_three,ononṍ̠o̠n,ononṍ̠o̠n,o n o n o o n,Tessmann: drei,Tessmann1930,1913,,,,o n o n o o n,3592,,,"['o', 'n', 'o', 'n', 'o', 'o', 'n']"
Omurano-187_white-1,,Omurano,187_white,tšalama,tšalama,tʃ a l a m a,Tessmann: weiß,Tessmann1930,3060,,,,tʃ a l a m a,5172,,,"['tʃ', 'a', 'l', 'a', 'm', 'a']"
Omurano-15_black-1,,Omurano,15_black,pitšama,pitšama,p i tʃ a m a,Tessmann: schwarz,Tessmann1930,2187,,,,p i tʃ a m a,396,,,"['p', 'i', 'tʃ', 'a', 'm', 'a']"
Omurano-116_red-1,,Omurano,116_red,rav̠ima,rav̠ima,r a v i m a,Tessmann: rot,Tessmann1930,1150,,,,r a v i m a,2473,,,"['r', 'a', 'v', 'i', 'm', 'a']"
Omurano-65_hair-1,,Omurano,65_hair,anána,anána,a n a n a,Tessmann: Haar,Tessmann1930,283,,,,a n a n a,1369,,,"['a', 'n', 'a', 'n', 'a']"
Omurano-106_nose-1,,Omurano,106_nose,analáma,analáma,a n a l a m a,Tessmann: Nase,Tessmann1930,1021,,,,a n a l a m a,2265,,,"['a', 'n', 'a', 'l', 'a', 'm', 'a']"
Omurano-99_mouth-1,,Omurano,99_mouth,anar̥á͜u,anar̥á͜u,a n a r au,Tessmann: Mund,Tessmann1930,845,,,,a n a r au,2063,,,"['a', 'n', 'a', 'r', 'au']"
Omurano-103_neck-1,,Omurano,103_neck,anaṓni,anaṓni,a n a o n i,Tessmann: Hals,Tessmann1930,948,,,,a n a o n i,2167,,,"['a', 'n', 'a', 'o', 'n', 'i']"
Omurano-6_backpersons-1,,Omurano,6_backpersons,anaθáb̯a,anaθáb̯a,a n a θ a b a,Tessmann: Rücken,Tessmann1930,458,,,,a n a θ a b a,159,,,"['a', 'n', 'a', 'θ', 'a', 'b', 'a']"
Omurano-10_belly-1,,Omurano,10_belly,anaθawuápa,anaθawuápa,a n a θ a w u a p a,Tessmann: Bauch,Tessmann1930,1288,,,,a n a θ a w u a p a,267,,,"['a', 'n', 'a', 'θ', 'a', 'w', 'u', 'a', 'p', 'a']"
Omurano-57_foot-1,,Omurano,57_foot,analṓ̠tθi,analṓ̠tθi,a n a l o t θ i,Tessmann: Fuß,Tessmann1930,146,,,,a n a l o t θ i,1189,,,"['a', 'n', 'a', 'l', 'o', 't', 'θ', 'i']"
Omurano-18_bone-1,,Omurano,18_bone,anaī́,anaī́,a n a i,Tessmann: Knochen,Tessmann1930,2794,,,,a n a i,476,,,"['a', 'n', 'a', 'i']"
Omurano-16_blood-1,,Omurano,16_blood,lána,lána,l a n a,Tessmann: Blut,Tessmann1930,2489,,,,l a n a,436,,,"['l', 'a', 'n', 'a']"
Omurano-77_husband-1,,Omurano,77_husband,njiwā́na,njiwā́na,ɲ i w a n a,Tessmann: Ehemann,Tessmann1930,494,,,,ɲ i w a n a,1635,,,"['ɲ', 'i', 'w', 'a', 'n', 'a']"
Omurano-190_wife-1,,Omurano,190_wife,njiwā́na,njiwā́na,ɲ i w a n a,Tessmann: Ehefrau,Tessmann1930,3113,,,,ɲ i w a n a,5257,,,"['ɲ', 'i', 'w', 'a', 'n', 'a']"
Omurano-96_meatflesh-1,,Omurano,96_meatflesh,aitša,aitša,a i tʃ a,Tessmann: Fleisch,Tessmann1930,766,,,,- a - i tʃ a,1965,,,"['a', 'i', 'tʃ', 'a']"
Omurano-50_fish-1,,Omurano,50_fish,mā́ma,mā́ma,m a m a,Tessmann: Fisch,Tessmann1930,55,,,,m a m a,1066,,,"['m', 'a', 'm', 'a']"
Omurano-138_sky-1,,Omurano,138_sky,bā́al,bā́al,b a a l,Tessmann: Himmel,Tessmann1930,1505,,,,b a a l,2985,,,"['b', 'a', 'a', 'l']"
Omurano-152_star-1,,Omurano,152_star,θnn̄́,θnn̄́,θ n n,Tessmann: Stern,Tessmann1930,1655,,,,θ n n,3183,,,"['θ', 'n', 'n']"
Omurano-191_wind-1,,Omurano,191_wind,bū́na,bū́na,b u n a,Tessmann: Wind,Tessmann1930,3140,,,,b u n a,5288,,,"['b', 'u', 'n', 'a']"
Omurano-105_night-1,,Omurano,105_night,nṓpei,nṓpei,n o p e i,Tessmann: Nacht,Tessmann1930,994,,,,n o p e i,2229,,,"['n', 'o', 'p', 'e', 'i']"
Omurano-27_dayoppositeofnightratherthantimemeasure-1,,Omurano,27_dayoppositeofnightratherthantimemeasure,báō,báō,b a o,Tessmann: Tag,Tessmann1930,3314,,,,b a o,563,,,"['b', 'a', 'o']"
Omurano-196_woods-1,,Omurano,196_woods,napápai,napápai,n a p a p a i,Tessmann: Wald,Tessmann1930,3220,,,,n a p a p a i,5398,,,"['n', 'a', 'p', 'a', 'p', 'a', 'i']"
Omurano-174_tree-1,,Omurano,174_tree,á͜a,á͜a,aː,Tessmann: Baum,Tessmann1930,2891,,,,aː,4895,,,['aː']
Omurano-86_leaf-1,,Omurano,86_leaf,ápai,ápai,a p a i,Tessmann: Blatt,Tessmann1930,577,,,,a p a i,1744,,,"['a', 'p', 'a', 'i']"
Omurano-121_root-1,,Omurano,121_root,yálĕ',yálĕ',j a l e,Tessmann: Wurzel,Tessmann1930,1253,,,,j a l e,2613,,,"['j', 'a', 'l', 'e']"
Omurano-39_egg-1,,Omurano,39_egg,ū͜ŭ́n,ū͜ŭ́n,uː n,Tessmann: Ei,Tessmann1930,3498,,,,uː n,813,,,"['uː', 'n']"
Omurano-144_snake-1,,Omurano,144_snake,r̥óma,r̥óma,r o m a,Tessmann: Schlange,Tessmann1930,1613,,,,r o m a,3132,,,"['r', 'o', 'm', 'a']"
Omurano-4_ashes-1,,Omurano,4_ashes,n̄jótši,n̄jótši,ɲ o tʃ i,Tessmann: Asche,Tessmann1930,71,,,,ɲ o tʃ i,109,,,"['ɲ', 'o', 'tʃ', 'i']"
Omurano-142_smokeoffire-1,,Omurano,142_smokeoffire,niáuwitsŏ,niáuwitsŏ,n i a u w i ts o,Tessmann: Rauch,Tessmann1930,1573,,,,n i a u w i ts o,3078,,,"['n', 'i', 'a', 'u', 'w', 'i', 'ts', 'o']"
Omurano-92_long-1,,Omurano,92_long,ðaḗ̠ma,ðaḗ̠ma,ð a e m a,Tessmann: lang,Tessmann1930,677,,,,ð a e m a,1865,,,"['ð', 'a', 'e', 'm', 'a']"
Omurano-134_short-1,,Omurano,134_short,atatṓi,atatṓi,a t a t o i,Tessmann: kurz,Tessmann1930,1457,,,,a t a t o i,2914,,,"['a', 't', 'a', 't', 'o', 'i']"
Omurano-12_big-1,,Omurano,12_big,lē̠tḗ̠,lē̠tḗ̠,l e t e,Tessmann: groß,Tessmann1930,1670,,,,l e t e,321,,,"['l', 'e', 't', 'e']"
Omurano-72_here-1,,Omurano,72_here,ńtalo,ńtalo,n t a l o,Tessmann: hier,Tessmann1930,448,,,,n t a l o,1571,,,"['n', 't', 'a', 'l', 'o']"
Omurano-162_there-1,,Omurano,162_there,ńtali,ńtali,n t a l i,Tessmann: dort,Tessmann1930,1798,,,,n t a l i,3400,,,"['n', 't', 'a', 'l', 'i']"
Omurano-95_many-1,,Omurano,95_many,alē̠ē̠ma,alē̠ē̠ma,a l e e m a,Tessmann: viele,Tessmann1930,742,,,,a l e e m a,1938,,,"['a', 'l', 'e', 'e', 'm', 'a']"
Omurano-47_few-1,,Omurano,47_few,atatī́u,atatī́u,a t a t i u,Tessmann: wenig,Tessmann1930,3659,,,,a t a t i u,998,,,"['a', 't', 'a', 't', 'i', 'u']"
Omurano-58_four-1,,Omurano,58_four,natsononídza,natsononídza,n a ts o n o n i dz a,Tessmann: vier,Tessmann1930,174,,,,n a ts o n o n i dz a,1230,,,"['n', 'a', 'ts', 'o', 'n', 'o', 'n', 'i', 'dz', 'a']"
Omurano-51_five-1,,Omurano,51_five,or̥ar̥ápa,or̥ar̥ápa,o r a r a p a,Tessmann: fünf,Tessmann1930,81,,,,o r a r a p a,1103,,,"['o', 'r', 'a', 'r', 'a', 'p', 'a']"
Omurano-61_good-1,,Omurano,61_good,ni'manei,ni'manei,n i m a n e i,Tessmann: gut (?),Tessmann1930,202,,,,n i m a n e i,1263,,,"['n', 'i', 'm', 'a', 'n', 'e', 'i']"
Omurano-7_baddeleteriousorunsuitable-1,,Omurano,7_baddeleteriousorunsuitable,atšámani,atšámani,a tʃ a m a n i,Tessmann: schlect (?),Tessmann1930,527,,,,a tʃ a m a n i,168,,,"['a', 'tʃ', 'a', 'm', 'a', 'n', 'i']"
Omurano-30_dirty-1,,Omurano,30_dirty,aiðóamana,aiðóamana,a i ð o a m a n a,Tessmann: schmutzig (?),Tessmann1930,3333,,,,a i ð o a m a n a,594,,,"['a', 'i', 'ð', 'o', 'a', 'm', 'a', 'n', 'a']"
Omurano-38_toeat-1,,Omurano,38_toeat,pḗ̠nē̠ĩn̊,pḗ̠nē̠ĩn̊,p e n e i n,Tessmann: essen (Form?),Tessmann1930,2129,,,,p e n e i n,3874,,,"['p', 'e', 'n', 'e', 'i', 'n']"
Omurano-139_sleep-1,,Omurano,139_sleep,látšani,látšani,l a tʃ a n i,Tessmann: schlafen (Form?),Tessmann1930,1528,,,,l a tʃ a n i,3016,,,"['l', 'a', 'tʃ', 'a', 'n', 'i']"
Omurano-82_tokill-1,,Omurano,82_tokill,napē̠tẽ́n̊ani,napē̠tẽ́n̊ani,n a p e t e n a n i,Tessmann: töten (Form?),Tessmann1930,2355,,,,n a p e t e n a n i,4181,,,"['n', 'a', 'p', 'e', 't', 'e', 'n', 'a', 'n', 'i']"
Tequiraca-172_tongue-1,,Tequiraca,172_tongue,axlī́ū,axlī́ū,a x l i u,Tessmann: Zunge,Tessmann1930,2848,,,,a x l i u,4824,,,"['a', 'x', 'l', 'i', 'u']"
Tequiraca-173_toothfrontratherthanmolar-1,,Tequiraca,173_toothfrontratherthanmolar,āka,āka,a k a,Tessmann: Zahn,Tessmann1930,2859,,,,a k a - -,4845,,,"['a', 'k', 'a']"
Tequiraca-40_eye-1,,Tequiraca,40_eye,atū́ka̯,atū́ka̯,a t u k a,Tessmann: Auge,Tessmann1930,3535,,,,a t u k a,852,,,"['a', 't', 'u', 'k', 'a']"
Tequiraca-36_ear-1,,Tequiraca,36_ear,otoroã,otoroã,o t o r o a,Tessmann: Ohr,Tessmann1930,3451,,,,o t o r o a,748,,,"['o', 't', 'o', 'r', 'o', 'a']"
Tequiraca-68_head-1,,Tequiraca,68_head,awarēkě,awarēkě,a w a r e k e,Tessmann: Kopf,Tessmann1930,375,,,,a w a r e k e,1481,,,"['a', 'w', 'a', 'r', 'e', 'k', 'e']"
Tequiraca-66_hand-1,,Tequiraca,66_hand,akokī́wǎ,akokī́wǎ,a k o k i w a,Tessmann: Hand,Tessmann1930,320,,,,a k o k i w a,1405,,,"['a', 'k', 'o', 'k', 'i', 'w', 'a']"
Tequiraca-181_water-1,,Tequiraca,181_water,wā́ē,wā́ē,w a e,Tessmann: Wasser,Tessmann1930,2943,,,,w a e,4989,,,"['w', 'a', 'e']"
Tequiraca-49_fire-1,,Tequiraca,49_fire,yaha̯ó̄n̊,yaha̯ó̄n̊,j a h a o n,Tessmann: Feuer,Tessmann1930,38,,,,j a h a o n,1038,,,"['j', 'a', 'h', 'a', 'o', 'n']"
Tequiraca-157_sun-1,,Tequiraca,157_sun,akro̯ā́k,akro̯ā́k,a k r o a k,Tessmann: Sonne,Tessmann1930,1748,,,,a k r o a k,3317,,,"['a', 'k', 'r', 'o', 'a', 'k']"
Tequiraca-154_stone-1,,Tequiraca,154_stone,noklo̯ā́xe̯,noklo̯ā́xe̯,n o k l o a x e,Tessmann: Stein,Tessmann1930,1700,,,,n o k l o a x e,3254,,,"['n', 'o', 'k', 'l', 'o', 'a', 'x', 'e']"
Tequiraca-195_woman-1,,Tequiraca,195_woman,aslanḗ,aslanḗ,a s l a n e,Tessmann: Frau,Tessmann1930,3200,,,,a s l a n e,5368,,,"['a', 's', 'l', 'a', 'n', 'e']"
Tequiraca-153_stickofwood-1,,Tequiraca,153_stickofwood,áwa,áwa,a w a,Tessmann: Stock,Tessmann1930,1678,,,,a w a,3217,,,"['a', 'w', 'a']"
Tequiraca-109_one-1,,Tequiraca,109_one,ismáwa,ismáwa,i s m a w a,Tessmann: eins,Tessmann1930,962,,,,- i s m a w a -,2179,,,"['i', 's', 'm', 'a', 'w', 'a']"
Tequiraca-176_two-1,,Tequiraca,176_two,kisnáõ,kisnáõ,k i s n a o,Tessmann: zwei,Tessmann1930,2914,,,,k i s n a o,4940,,,"['k', 'i', 's', 'n', 'a', 'o']"
Tequiraca-169_three-1,,Tequiraca,169_three,akū́wa,akū́wa,a k u w a,Tessmann: drei,Tessmann1930,1905,,,,a k u w a,3585,,,"['a', 'k', 'u', 'w', 'a']"
Tequiraca-187_white-1,,Tequiraca,187_white,sukḗe,sukḗe,s u k e e,Tessmann: weiß,Tessmann1930,3065,,,,s u k e e,5177,,,"['s', 'u', 'k', 'e', 'e']"
Tequiraca-15_black-1,,Tequiraca,15_black,lō'āk,lō'āk,l o a k,Tessmann: schwarz,Tessmann1930,2240,,,,l o a k,402,,,"['l', 'o', 'a', 'k']"
Tequiraca-116_red-1,,Tequiraca,116_red,taxḗkiǎ,taxḗkiǎ,t a x e k i a,Tessmann: rot,Tessmann1930,1155,,,,t a x e k i a,2478,,,"['t', 'a', 'x', 'e', 'k', 'i', 'a']"
Yameo-181_water-1,,Yameo,181_water,nan̊'wá,nan̊'wá,n a n w a,Tessmann: Wasser,Tessmann1930,2948,,,,n a n w a,4994,,,"['n', 'a', 'n', 'w', 'a']"
Yameo-49_fire-1,,Yameo,49_fire,ō̠lĕ̠,ō̠lĕ̠,o l e,Tessmann: Feuer,Tessmann1930,35,,,,- - o l e,1034,,,"['o', 'l', 'e']"
Yameo-157_sun-1,,Yameo,157_sun,natĕ̠́ra,natĕ̠́ra,n a t e r a,Tessmann: Sonne,Tessmann1930,1753,,,,n a t e r a,3321,,,"['n', 'a', 't', 'e', 'r', 'a']"
Yameo-154_stone-1,,Yameo,154_stone,rŭšŭ' (ruwisu),rŭšŭ',r u ʃ u,Tessmann: Stein,Tessmann1930,1704,,,,r u - - ʃ u,3258,,,"['r', 'u', 'ʃ', 'u']"
Yameo-195_woman-1,,Yameo,195_woman,wátrĕ,wátrĕ,w a t r e,Tessmann: Frau,Tessmann1930,3204,,,,w a t - r e,5370,,,"['w', 'a', 't', 'r', 'e']"
Yameo-31_dog-1,,Yameo,31_dog,niamĭ́,niamĭ́,n i a m i ∼,Tessmann: Hund,Tessmann1930,3360,,,,n i a m i ∼,631,,,"['n', 'i', 'a', 'm', 'i', '∼']"
Yameo-153_stickofwood-1,,Yameo,153_stickofwood,ō̠ɣŭ́',ō̠ɣŭ́',o ɣ u,Tessmann: Stock,Tessmann1930,1682,,,,o ɣ u,3220,,,"['o', 'ɣ', 'u']"
Yameo-109_one-1,,Yameo,109_one,pwitĕ́r,pwitĕ́r,p w i t e r,Tessmann: eins,Tessmann1930,1104,,,,p w i t e r,2384,,,"['p', 'w', 'i', 't', 'e', 'r']"
Yameo-176_two-1,,Yameo,176_two,narámue̯,narámue̯,n a r a m u e,Tessmann: zwei,Tessmann1930,2918,,,,n a - - - r a m u e,4944,,,"['n', 'a', 'r', 'a', 'm', 'u', 'e']"
Yameo-169_three-1,,Yameo,169_three,kin̊sắ (von kimsa Ketsch.),kin̊sắ,k i n s a,Tessmann: drei,Tessmann1930,1910,,,,- - k i n s a,3589,,,"['k', 'i', 'n', 's', 'a']"
Yameo-187_white-1,,Yameo,187_white,pašelắ,pašelắ,p a ʃ e l a,Tessmann: weiß,Tessmann1930,3061,,,,- - p a ʃ e l a,5173,,,"['p', 'a', 'ʃ', 'e', 'l', 'a']"
Yameo-15_black-1,,Yameo,15_black,kašelắ,kašelắ,k a ʃ e l a ∼,Tessmann: schwarz,Tessmann1930,2194,,,,k a ʃ e l a ∼,397,,,"['k', 'a', 'ʃ', 'e', 'l', 'a', '∼']"
Yameo-116_red-1,,Yameo,116_red,ntelắ,ntelắ,n t e l a,Tessmann: rot,Tessmann1930,1162,,,,n t e l a,2484,,,"['n', 't', 'e', 'l', 'a']"
Yameo-65_hair-1,,Yameo,65_hair,yana'an̊se,yana'an̊se,j a n a a n s e,Tessmann: Haar / Similar to form in Yagua,Tessmann1930,290,,,,j a n a a n s e,1376,,,"['j', 'a', 'n', 'a', 'a', 'n', 's', 'e']"
Yameo-106_nose-1,,Yameo,106_nose,inĭṛše'á,inĭṛše'á,i n i r ʃ e a,Tessmann: Nase,Tessmann1930,1022,,,,( - ) i n i r - ( ʃ e a ),2266,,,"['i', 'n', 'i', 'r', 'ʃ', 'e', 'a']"
Yameo-99_mouth-1,,Yameo,99_mouth,ĭ́pĕ̠,ĭ́pĕ̠,i p e,Tessmann: Mund,Tessmann1930,853,,,,i p e,2071,,,"['i', 'p', 'e']"
Yameo-103_neck-1,,Yameo,103_neck,eren̊šamtitená,eren̊šamtitená,e r e n ʃ a m t i t e n a,Tessmann: Hals,Tessmann1930,959,,,,e r e n ʃ a m t i t e n a,2176,,,"['e', 'r', 'e', 'n', 'ʃ', 'a', 'm', 't', 'i', 't', 'e', 'n', 'a']"
Yameo-6_backpersons-1,,Yameo,6_backpersons,išĕ̯n’á,išĕ̯n’á,i ʃ e n a,Tessmann: Rücken,Tessmann1930,549,,,,i ʃ e n a,170,,,"['i', 'ʃ', 'e', 'n', 'a']"
Yameo-10_belly-1,,Yameo,10_belly,(ī)wē,wē,w !ẽ/e,Tessmann: Bauch,Tessmann1930,1356,,,,w !ẽ/e,276,,,"['w', '!ẽ/e']"
Yameo-88_leg-1,,Yameo,88_leg,ilī́,ilī́,i l i,Tessmann: Bein,Tessmann1930,642,,,,i l i,1815,,,"['i', 'l', 'i']"
Yameo-57_foot-1,,Yameo,57_foot,erē̠šamtínjo̯,erē̠šamtínjo̯,e r e ʃ a m t i ɲ o,Tessmann: Fuß,Tessmann1930,152,,,,e r e ʃ a m t i ɲ o,1196,,,"['e', 'r', 'e', 'ʃ', 'a', 'm', 't', 'i', 'ɲ', 'o']"
Yameo-18_bone-1,,Yameo,18_bone,elitē̠alŏ́,elitē̠alŏ́,e l i t e a l o,Tessmann: Knochen,Tessmann1930,2878,,,,e l i t e a l o,487,,,"['e', 'l', 'i', 't', 'e', 'a', 'l', 'o']"
Yameo-16_blood-1,,Yameo,16_blood,inē̠alá,inē̠alá,i n e a l a,Tessmann: Blut,Tessmann1930,2551,,,,i n e a l a,443,,,"['i', 'n', 'e', 'a', 'l', 'a']"
Yameo-77_husband-1,,Yameo,77_husband,ilē̠yā́,ilē̠yā́,i l e j a,Tessmann: Ehemann,Tessmann1930,500,,,,i l e j a,1641,,,"['i', 'l', 'e', 'j', 'a']"
Yameo-190_wife-1,,Yameo,190_wife,ilē̠lö̆́',ilē̠lö̆́',i l e l o,Tessmann: Ehefrau,Tessmann1930,3124,,,,i l e l o,5267,,,"['i', 'l', 'e', 'l', 'o']"
Yameo-44_father-1,,Yameo,44_father,ī́yē̠,ī́yē̠,i j e,Tessmann: Vater,Tessmann1930,3610,,,,i j e,936,,,"['i', 'j', 'e']"
Yameo-97_mother-1,,Yameo,97_mother,yan̊ū́elö̯,yan̊ū́elö̯,j a n u e l o,Tessmann: Mutter,Tessmann1930,3542,,,,j a n u.e l o,860,,,"['j', 'a', 'n', 'u.e', 'l', 'o']"
Yameo-96_meatflesh-1,,Yameo,96_meatflesh,salái,salái,s a l a i,Tessmann: Fleisch,Tessmann1930,769,,,,s a l a i,1968,,,"['s', 'a', 'l', 'a', 'i']"
Yameo-50_fish-1,,Yameo,50_fish,amī́n̊,amī́n̊,a m i n,Tessmann: Fisch,Tessmann1930,67,,,,a m i n,1076,,,"['a', 'm', 'i', 'n']"
Yameo-138_sky-1,,Yameo,138_sky,ṛešiṍ',ṛešiṍ',r e ʃ i o,Tessmann: Himmel,Tessmann1930,1512,,,,- - r e ʃ i o,2992,,,"['r', 'e', 'ʃ', 'i', 'o']"
Yameo-152_star-1,,Yameo,152_star,kláṛeši,kláṛeši,k l a r e ʃ i,Tessmann: Stern,Tessmann1930,1660,,,,k l a r e ʃ i,3188,,,"['k', 'l', 'a', 'r', 'e', 'ʃ', 'i']"
Yameo-22_cloud-1,,Yameo,22_cloud,wápŏ',wápŏ',w a p o,Tessmann: Wolke,Tessmann1930,3192,,,,w a p o,536,,,"['w', 'a', 'p', 'o']"
Yameo-191_wind-1,,Yameo,191_wind,walĕnḗ̠,walĕnḗ̠,w a l e n e,Tessmann: Wind,Tessmann1930,3147,,,,w a l e n e,5295,,,"['w', 'a', 'l', 'e', 'n', 'e']"
Yameo-105_night-1,,Yameo,105_night,nkṓ̠o̯ši,nkṓ̠o̯ši,n k o o ʃ i,Tessmann: Nacht,Tessmann1930,1000,,,,n - k o o ( ʃ i ),2234,,,"['n', 'k', 'o', 'o', 'ʃ', 'i']"
Yameo-27_dayoppositeofnightratherthantimemeasure-1,,Yameo,27_dayoppositeofnightratherthantimemeasure,pā́pa,pā́pa,p a p a,Tessmann: Tag,Tessmann1930,3320,,,,p a p a,569,,,"['p', 'a', 'p', 'a']"
Yameo-196_woods-1,,Yameo,196_woods,tṓ̠o̯la,tṓ̠o̯la,t o o l a,Tessmann: Wald,Tessmann1930,3225,,,,t o o l a,5403,,,"['t', 'o', 'o', 'l', 'a']"
Yameo-174_tree-1,,Yameo,174_tree,ṓɣun̊,ṓɣun̊,o ɣ u n,Tessmann: Baum,Tessmann1930,2897,,,,o ɣ u n,4900,,,"['o', 'ɣ', 'u', 'n']"
Yameo-86_leaf-1,,Yameo,86_leaf,nin̊ɣū́n̊,nin̊ɣū́n̊,n i n ɣ u n,Tessmann: Blatt,Tessmann1930,585,,,,n i n ɣ u n,1753,,,"['n', 'i', 'n', 'ɣ', 'u', 'n']"
Yameo-54_flower-1,,Yameo,54_flower,sisắ,sisắ,s i s a,Tessmann: Blume,Tessmann1930,115,,,,s i s a - - -,1144,,,"['s', 'i', 's', 'a']"
Yameo-121_root-1,,Yameo,121_root,ṛasā́laṇ,ṛasā́laṇ,r a s a l a n,Tessmann: Wurzel,Tessmann1930,1261,,,,r a s a l a n,2621,,,"['r', 'a', 's', 'a', 'l', 'a', 'n']"
Yameo-39_egg-1,,Yameo,39_egg,waalán̊,waalán̊,w a a l a n,Tessmann: Ei,Tessmann1930,3506,,,,w a.a l a n,820,,,"['w', 'a.a', 'l', 'a', 'n']"
Yameo-144_snake-1,,Yameo,144_snake,šatŭ́n̊,šatŭ́n̊,ʃ a t u n,Tessmann: Schlange,Tessmann1930,1622,,,,ʃ a t u n,3140,,,"['ʃ', 'a', 't', 'u', 'n']"
Yameo-4_ashes-1,,Yameo,4_ashes,ō̠ṛšĕ́',ō̠ṛšĕ́',o r ʃ e,Tessmann: Asche,Tessmann1930,137,,,,o r ʃ e,118,,,"['o', 'r', 'ʃ', 'e']"
Yameo-142_smokeoffire-1,,Yameo,142_smokeoffire,wanḗ̠asi̯,wanḗ̠asi̯,w a n e a s i,Tessmann: Rauch,Tessmann1930,1580,,,,w a n e - a s i,3084,,,"['w', 'a', 'n', 'e', 'a', 's', 'i']"
Yameo-92_long-1,,Yameo,92_long,pṛē̠alŭ́,pṛē̠alŭ́,p r e a l u,Tessmann: lang,Tessmann1930,687,,,,p r e a l u,1874,,,"['p', 'r', 'e', 'a', 'l', 'u']"
Yameo-134_short-1,,Yameo,134_short,nīnlḗ̠ra,nīnlḗ̠ra,n i n l e r a,Tessmann: kurz,Tessmann1930,1468,,,,n i n l e r a,2924,,,"['n', 'i', 'n', 'l', 'e', 'r', 'a']"
Yameo-12_big-1,,Yameo,12_big,stẽri,stẽri,s t !ẽ/e r i,Tessmann: groß,Tessmann1930,1727,,,,s t !ẽ/e r i,329,,,"['s', 't', '!ẽ/e', 'r', 'i']"
Yameo-72_here-1,,Yameo,72_here,anṹlaṛa,anṹlaṛa,a n u l a r a,Tessmann: hier,Tessmann1930,13,,,,a n u l a r a,1010,,,"['a', 'n', 'u', 'l', 'a', 'r', 'a']"
Yameo-162_there-1,,Yameo,162_there,lŏmā́tṛĕ,lŏmā́tṛĕ,l o m a t r e,Tessmann: dort,Tessmann1930,1805,,,,l o m a t r e,3406,,,"['l', 'o', 'm', 'a', 't', 'r', 'e']"
Yameo-118_righthand-1,,Yameo,118_righthand,marī́n̊'ŭ,marī́n̊'ŭ,m a r i n u,Tessmann: rechts,Tessmann1930,1199,,,,m a r i n u,2543,,,"['m', 'a', 'r', 'i', 'n', 'u']"
Yameo-87_lefthand-1,,Yameo,87_lefthand,moná̠jŭ,moná̠jŭ,m o n a j u,Tessmann: links,Tessmann1930,620,,,,m o n a - - j u,1787,,,"['m', 'o', 'n', 'a', 'j', 'u']"
Yameo-95_many-1,,Yameo,95_many,parī́n̊ṛĕ,parī́n̊ṛĕ,p a r i n r e,Tessmann: viele,Tessmann1930,754,,,,p a r i n r e,1948,,,"['p', 'a', 'r', 'i', 'n', 'r', 'e']"
Yameo-47_few-1,,Yameo,47_few,tekar paṛinṛe,tekar paṛinṛe,t e k a r + p a r i n + r e,Tessmann: wenig,Tessmann1930,11,,,,t e k a r + p a r i n + r e,1009 1008 1711,,,"['t', 'e', 'k', 'a', 'r', '+', 'p', 'a', 'r', 'i', 'n', '+', 'r', 'e']"
Yameo-58_four-1,,Yameo,58_four,tšiúskō (Ket.),tšiúskō,tʃ i u s k o,Tessmann: vier,Tessmann1930,186,,,,tʃ i u s k o,1243,,,"['tʃ', 'i', 'u', 's', 'k', 'o']"
Yameo-51_five-1,,Yameo,51_five,piški (Ket.),piški,p i ʃ k i,Tessmann: fünf,Tessmann1930,92,,,,p i ʃ k i,1115,,,"['p', 'i', 'ʃ', 'k', 'i']"
Urarina-40_eye-1,,Urarina,40_eye,n̪ũʰt̪á,n̪ũʰt̪á,n ṳ t a,None,Peña2023,1666,,,,n ṳ t a,32,,,"['n', 'ṳ', 't', 'a']"
