ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SUBGROUP	ALIGNMENT	COGID	COGIDS	SOURCE	STRUCTURE
2276	Muinane	nose	tɨ́hɨ-ʔu	tɨ́hɨ-ʔu	t ɨ + h ɨ + ʔ u	None	Boran	t ɨ + h ɨ + ʔ u	1011	2254 2255 2256	Seifart2024	C V + C V + C V
2274	Proto-Bora-Muinane	nose	tɨhɨ-ʔu	tɨhɨ-ʔu	t ɨ + h ɨ + ʔ u	None	Boran	t ɨ + h ɨ + ʔ u	1011	2254 2255 2256	Seifart2024	C V + C V + C V
3278	Pebas	nose	vinerro	vinerro	i n e r o	Martius: nasus	Peba-Yagua	i n e r o	1022	2266	Martius1867	V C V C V
4273	Yagua	nose	nu	nuruu	n u r u.u	None	Peba-Yagua	- n u r u.u	1022	2266	Gonzales2023	C V C V
3830	Yameo	nose	inĭṛše'á	inĭṛše'á	i n i r	Tessmann: Nase	Peba-Yagua	i n i r -	1022	2266	Tessmann1930	V C V C
3330	MiranhaCarapana-Tapuya	not	náni	náni	n i	Martius: non	Huitotoan	n i	1046	2302	Martius1867	C V
449	Ocaina	not	ããɲi	ããɲi	n e	None	Huitotoan	n e	1046	2302	Huber2021	C V
656	Resigaro	not	nií	nií	n iː	None	Arawakan	n iː	1046	2302	Huber2021	C V
844	WitotoMinica	not	ɲe	ɲe	ɲ e	None	Huitotoan	ɲ e	1046	2302	Huber2021	C V
1060	WitotoMurui	not	ɲe	ɲe	ɲ e	None	Huitotoan	ɲ e	1046	2302	Huber2021	C V
1266	WitotoNipode	not	ɲe	ɲe	ɲ e	None	Huitotoan	ɲ e	1046	2302	Huber2021	C V
4434	Yagua	not	ne	ne	n e	None	Peba-Yagua	n e	1046	2302	Gonzales2023	C V
843	WitotoMinica	not	dáma íte	dáma íte	d a m a + i t e	None	Huitotoan	d a m a + i t e	1055	2310 2311	Huber2021	C V C V + V C V
1059	WitotoMurui	not	dama ite	dama ite	d a m a + i t e	None	Huitotoan	d a m a + i t e	1055	2310 2311	Huber2021	C V C V + V C V
1265	WitotoNipode	not	damíɗe	damíɗe	d a m + i ɗ e	None	Huitotoan	d a m - + i ɗ e	1055	2310 2311	Huber2021	C V C + V C V
2461	Bora	not	ʦʰáʔaá	ʦʰáʔaá	tsʰ a ʔ a.a	None	Boran	tsʰ a ʔ a.a	1040	2297	Seifart2024	C V C V
2463	Muinane	not	ʧáʔano	ʧáʔano	tʃ a ʔ a	None	Boran	tʃ a ʔ a	1040	2297	Seifart2024	C V C V
2459	Proto-Bora-Muinane	not	ʦaʔa	ʦaʔa	ts a ʔ a	None	Boran	ts a ʔ a	1040	2297	Seifart2024	C V C V
2462	Bora	not	-tʰɯ	-tʰɯ	tʰ ɯ	None	Boran	tʰ ɯ	1041	2298	Seifart2024	C V
2464	Muinane	not	-tɨ	-tɨ	t ɨ	None	Boran	t ɨ	1041	2298	Seifart2024	C V
2460	Proto-Bora-Muinane	not	-tɨ	-tɨ	t ɨ	None	Boran	t ɨ	1041	2298	Seifart2024	C V
2833	AchuarShiwiar	not	tsá	tsá	ts a	Phonological alternation: atsá	Chicham	ts a	1038	2295	Fast2008	C V
4854	Aguaruna	not	-tʃa	-tʃa	tʃ a	Appears elsewhere.	Chicham	tʃ a	1038	2295	Overall2007	C V
3633	Shuar	not	-ch	-ch	tʃ	Because of order of entries, here are the variants: sh,ts	Chicham	tʃ -	1038	2295	Pellizzaro2005	C
4856	Wampis	not	-tʃa	-tʃa	tʃ a	Appears elsewhere.	Chicham	tʃ a	1038	2295	Peña2015	C V
4857	AchuarShiwiar	not	-tsu	-tsu	ts u	None	Chicham	ts u	3550	875	Kohlberger2020	C V
4853	Aguaruna	not	-tsu	-tsu	ts ʊ	Appears with present-tense and remote past tense verbs.	Chicham	ts ʊ	3550	875	Overall2007	C V
4858	Shuar	not	-tsu	-tsu	ts u	Used in the present tense, remote past, and relative clauses.	Chicham	ts u	3550	875	Saad2014	C V
4855	Wampis	not	-tsu	-tsu	ts u	Appears with imperfective stem and existential verb.	Chicham	ts u	3550	875	Peña2015	C V
775	WitotoMinica	old	éiroma	éiroma	e i + ɾ o + m a	None	Huitotoan	e i + ɾ o + m a	1078	2352 1674 1673	Huber2021	V V + C V + C V
992	WitotoMurui	old	eiroma	eiroma	e i + r o + m a	mature-?-CLF:M	Huitotoan	e i + r o + m a	1078	2352 1674 1673	Huber2021	V V + C V + C V
1200	WitotoNipode	old	eíroma	eíroma	e i + ɾ o + m a	None	Huitotoan	e i + ɾ o + m a	1078	2352 1674 1673	Huber2021	V V + C V + C V
2662	Bora	old	kʰeéme	kʰeéme	kʰ ɛ.ɛ m ɛ	None	Boran	kʰ ɛ.ɛ m ɛ	1082	2355	Seifart2024	C V C V
2664	Muinane	old	kóomobo	kóomobo	k o.o m o	None	Boran	k o.o m o	1082	2355	Seifart2024	C V C V
2660	Proto-Bora-Muinane	old	koomo-	koomo-	k o.o m o	None	Boran	k o.o m o	1082	2355	Seifart2024	C V C V
4863	AchuarShiwiar	old	húuntatʃ	húuntatʃ	h uː n t a + tʃ	None	Chicham	h uː n t a + - tʃ -	1077	2351 892	Kohlberger2020	C V C C V + C
4861	Aguaruna	old	múuntutʃi	múuntutʃi	m uː n t a + u tʃ i	None	Chicham	m uː n t a + u tʃ i	1077	2351 892	Overall2007	C V C C V + V C V
4862	Shuar	old	úuntach’	úuntach’	uː n t a + tʃ	None	Chicham	- uː n t a + - tʃ -	1077	2351 892	Saad2014	V C C V + C
4225	Wampis	old	uun	uun	uː n t a + tʃ i	None	Chicham	- uː n t a + - tʃ i	1077	2351 892	Peña2023	V C C V + C V
1598	Arabela	one	nikiiɾijatu	nikiiɾijatu	n i k iː ɾ i h a	None	Zaparoan	n i k iː ɾ i h a	1093	2373	Johansson2021	C V C V C V C V
104	Iquito	one	nuúkiika	nuúkiika	n uː k iː k a	one	Zaparoan	n uː k iː k a - -	1093	2373	Michael2022	C V C V C V
4729	Zaparo	one	nukakɨha	nukakɨha	n u k a k ɨ h a	None	Zaparoan	n u k a k ɨ h a	1093	2373	Beier2014	C V C V C V C V
405	Ocaina	one	tʲa	tʲa	tʲ a	None	Huitotoan	tʲ a	525	1677	Huber2021	C V
813	WitotoMinica	one	da	da	d a	None	Huitotoan	d a	525	1677	Huber2021	C V
1238	WitotoNipode	one	da	da	d a	None	Huitotoan	d a	525	1677	Huber2021	C V
2836	AchuarShiwiar	one	kíchik	chikíchik	tʃ i k i tʃ i k	Phonological anternation: kíchik	Chicham	tʃ i k i tʃ i k	1087	2365	Fast2008	C V C V C V C
1463	Aguaruna	one	makitʃik	makitʃik	m a k i tʃ i k	None	Chicham	m a k i tʃ i k	1087	2365	Johansson2021	C V C V C V C
3635	Shuar	one	chikíchik	chikíchik	tʃ i k i tʃ i k	None	Chicham	tʃ i k i tʃ i k	1087	2365	Pellizzaro2005	C V C V C V C
4077	Wampis	one	tikichik	tikichik	t i k i tʃ i k	None	Chicham	t i k i tʃ i k	1087	2365	Peña2023	C V C V C V C
2398	Bora	one	ʦʰa-ne	ʦʰa-ne	tsʰ a + n ɛ	None	Boran	tsʰ a + n ɛ	1089	2367 2368	Seifart2024	C V + C V
2399	Muinane	one	sáá-no	sáá-no	s a.a + n o	None	Boran	s a.a + n o	1089	2367 2368	Seifart2024	C V + C V
2397	Proto-Bora-Muinane	one	ʦaa-no	ʦaa-no	ts a.a + n o	None	Boran	ts a.a + n o	1089	2367 2368	Seifart2024	C V + C V
1599	Arabela	other	tama	tama	t a m a	None	Zaparoan	t a m a	1110	2407	Johansson2021	C V C V
105	Iquito	other	taana	taana	t aː n a	other	Zaparoan	t aː n a	1110	2407	Michael2022	C V C V
4730	Zaparo	other	taka	taka	t a k a	None	Zaparoan	t a k a	1110	2407	Beier2014	C V C V
894	WitotoMinica	other	hɯáɯe	hɯáɯe	h ɯ a ɯ + e	None	Huitotoan	h ɯ a ɯ + e	1120	2419 1678	Huber2021	C V V V + V
1104	WitotoMurui	other	hɯaɯe	hɯaɯe	h ɯ a ɯ + e	CLF:G	Huitotoan	h ɯ a ɯ + e	1120	2419 1678	Huber2021	C V V V + V
1222	WitotoNipode	other	hɯáɯɯe	hɯáɯɯe	h ɯ a ɯː + e	None	Huitotoan	h ɯ a ɯː + e	1120	2419 1678	Huber2021	C V V V + V
2837	AchuarShiwiar	other	kich	chikich	tʃ i k i tʃ	Phonological alternation: kich	Chicham	tʃ i k i tʃ	1109	2406	Fast2008	C V C V C
1464	Aguaruna	other	tikitʃ	tikitʃ	t i k i tʃ	None	Chicham	t i k i tʃ	1109	2406	Johansson2021	C V C V C
3636	Shuar	other	chíkich	chíkich	tʃ i k i tʃ	None	Chicham	tʃ i k i tʃ	1109	2406	Pellizzaro2005	C V C V C
4076	Wampis	other	tikich	tikich	t i k i tʃ	None	Chicham	t i k i tʃ	1109	2406	Peña2023	C V C V C
2574	Bora	other	ʦʰi-hpʰi	ʦʰi-hpʰi	tsʰ i + h.pʰ i	None	Boran	tsʰ i + h.pʰ i	1111	2408 2409	Seifart2024	C V + C V
2575	Muinane	other	sí-ɸi	sí-ɸi	s i + ɸ i	None	Boran	s i + ɸ i	1111	2408 2409	Seifart2024	C V + C V
2573	Proto-Bora-Muinane	other	ʦi-ppi	ʦi-ppi	ts i + p.p i	None	Boran	ts i + p.p i	1111	2408 2409	Seifart2024	C V + C V
106	Iquito	person	kaaya	kaaya	k aː j a	person or human being	Zaparoan	k aː j a	1127	2443	Michael2022	C V C V
3928	Urarina	person	kadʒá	kadʒá	k a dʒ a	None	Isolate	k a dʒ a	1127	2443	Peña2023	C V C V
4731	Zaparo	person	kaya	kaya	k a j a	person (zaparo)	Zaparoan	k a j a	1127	2443	Beier2014	C V C V
2838	AchuarShiwiar	person	áints	áints	a.i n ts	None	Chicham	a.i n ts -	1123	2438	Fast2008	V C C
1465	Aguaruna	person	aɨnts	aɨnts	ə.ɨ n ts	None	Chicham	ə.ɨ n ts -	1123	2438	Johansson2021	V C C
3637	Shuar	person	aéntsu	aéntsu	a.ɨ n ts u	None	Chicham	a.ɨ n ts u	1123	2438	Pellizzaro2005	V C C V
878	WitotoMinica	red	híaɯrede	híaɯrede	h i a ɯ + ɾ e + d e	None	Huitotoan	h i a ɯ + ɾ e + d e	1160	2482 1679 1680	Huber2021	C V V V + C V + C V
1091	WitotoMurui	red	hiaɯrede	hiaɯrede	h i a ɯ + r e + d e	None	Huitotoan	h i a ɯ + r e + d e	1160	2482 1679 1680	Huber2021	C V V V + C V + C V
1297	WitotoNipode	red	híaɯrede	híaɯrede	h i a ɯ + ɾ e + d e	None	Huitotoan	h i a ɯ + ɾ e + d e	1160	2482 1679 1680	Huber2021	C V V V + C V + C V
2843	AchuarShiwiar	red	kapántin	kapántin	k a p a n t i n	None	Chicham	k a p a n t i n	1137	2458	Fast2008	C V C V C C V C
1466	Aguaruna	red	kapantu	kapantu	k a p a n t ʊ	None	Chicham	k a p a n t ʊ -	1137	2458	Johansson2021	C V C V C C V
3642	Shuar	red	kapántin	kapántin	k a p a n t i n	None	Chicham	k a p a n t i n	1137	2458	Pellizzaro2005	C V C V C C V C
4215	Wampis	red	kapantu	kapantu	k a p a n t u	None	Chicham	k a p a n t u -	1137	2458	Peña2023	C V C V C C V
2550	Bora	red	tʰɯ́-hpʰa-ɲe	tʰɯ́-hpʰa-ɲe	tʰ ɯ + h.pʰ a + ɲ ɛ	None	Boran	tʰ ɯ + h.pʰ a - + ɲ ɛ	1141	2461 2462 2463	Seifart2024	C V + C V + C V
2551	Muinane	red	tɨ́-ɸai-ɲo	tɨ́-ɸai-ɲo	t ɨ + ɸ a i + ɲ o	None	Boran	t ɨ + ɸ a i + ɲ o	1141	2461 2462 2463	Seifart2024	C V + C V V + C V
2549	Proto-Bora-Muinane	red	tɨ-ppai-no	tɨ-ppai-no	t ɨ + p.p a i + n o	None	Boran	t ɨ + p.p a i + n o	1141	2461 2462 2463	Seifart2024	C V + C V V + C V
2844	AchuarShiwiar	right (correct)	métek	métek	m ɨ t ɨ k	None	Chicham	m ɨ t ɨ k	1167	2503	Fast2008	C V C V C
1403	Aguaruna	right (correct)	bɨtɨk	bɨtɨk	b ɨ t ɨ k	None	Chicham	b ɨ t ɨ k	1167	2503	Johansson2021	C V C V C
4652	Yanesha	right (correct)	atetʲ	atetʲ	a t e tʲ	None	Arawakan	- a t e tʲ	1167	2503	Peña2024	V C V C
1467	Aguaruna	right (hand)	untsug	untsug	ʊ n ts ʊ ŋ	None	Chicham	ʊ n ts ʊ ŋ	1182	2526	Johansson2021	V C C V C
3643	Shuar	right (hand)	untsur	untsur	u n ts u ɾ	None	Chicham	u n ts u ɾ	1182	2526	Pellizzaro2005	V C C V C
4239	Wampis	right (hand)	untsur	untsur	u n ts u r	None	Chicham	u n ts u r	1182	2526	Peña2023	V C C V C
778	WitotoMinica	river	imáni	imáni	i + m a n i	None	Huitotoan	i + m a n i	1218	2565 1697	Huber2021	V + C V C V
995	WitotoMurui	river	imani	imani	i + m a n i	ANA.DEM-CLF:BIG.RIVER	Huitotoan	i + m a n i	1218	2565 1697	Huber2021	V + C V C V
1202	WitotoNipode	river	imáni	imáni	i + m a n i	None	Huitotoan	i + m a n i	1218	2565 1697	Huber2021	V + C V C V
2332	Bora	river	tʰeé-ʔi	tʰeé-ʔi	tʰ ɛ.ɛ + ʔ i	None	Boran	tʰ ɛ.ɛ + ʔ i	1210	2555 2556	Seifart2024	C V + C V
2333	Muinane	river	téé-ʔi	téé-ʔi	t e.e + ʔ i	None	Boran	t e.e + ʔ i	1210	2555 2556	Seifart2024	C V + C V
2331	Proto-Bora-Muinane	river	too-ʔi	too-ʔi	t o.o + ʔ i	None	Boran	t o.o + ʔ i	1210	2555 2556	Seifart2024	C V + C V
2720	Bora	river	moóa	moóa	m o.o a	None	Boran	m o.o a	1229	2574	Seifart2024	C V V
2721	Muinane	river	múúai	múúai	m u.u a.i	None	Boran	m u.u a.i	1229	2574	Seifart2024	C V V
2719	Proto-Bora-Muinane	river	muuai	muuai	m u.u a.i	None	Boran	m u.u a.i	1229	2574	Seifart2024	C V V
2846	AchuarShiwiar	river	éntsa	éntsa	ɨ n ts a	None	Chicham	ɨ n ts a	1207	2552	Fast2008	V C C V
3644	Shuar	river	entsa	entsa	ɨ n ts a	None	Chicham	ɨ n ts a	1207	2552	Pellizzaro2005	V C C V
4197	Wampis	river	entsa	entsa	ɨ n ts a	None	Chicham	ɨ n ts a	1207	2552	Peña2023	V C C V
2847	AchuarShiwiar	road (or trail)	jínta	jínta	h i n t a	Phonological alternation: jíntia	Chicham	h i n t a	1235	2596	Fast2008	C V C C V
4864	Aguaruna	road (or trail)	jínta	jínta	h i n t a	None	Chicham	h i n t a	1235	2596	Paati2020	C V C C V
3645	Shuar	road (or trail)	jíntia	jíntia	h i n tʲ a	None	Chicham	h i n tʲ a	1235	2596	Pellizzaro2005	C V C C V
4213	Wampis	road (or trail)	jinta	jinta	h i n t a	None	Chicham	h i n t a	1235	2596	Peña2023	C V C C V
805	WitotoMinica	root	háinao	háinao	h a i + n a + o	None	Huitotoan	h a i + n a + o	1259	2619 1702 1703	Huber2021	C V V + C V + V
1023	WitotoMurui	root	hainao	hainao	h a i + n a + o	?-CLF:TREE-CLF:FLEX	Huitotoan	h a i + n a + o	1259	2619 1702 1703	Huber2021	C V V + C V + V
1231	WitotoNipode	root	háinao	háinao	h a i + n a + o	None	Huitotoan	h a i + n a + o	1259	2619 1702 1703	Huber2021	C V V + C V + V
2383	Bora	root	páhkʰʲeé	páhkʰʲeé	p a h.kʰʲ ɛ.ɛ	None	Boran	p a h.kʰʲ ɛ.ɛ	1247	2608	Seifart2024	C V C V
3342	MiranhaCarapana-Tapuya	root	nahqui	nahqui	n a.ʔ k i	Martius: radix	Huitotoan	n a.ʔ k i	1247	2608	Martius1867	C V C V
2384	Muinane	root	bakóʔoko	bakóʔoko	b a k o	Incomparable segment /ʔoko/ very similar to Ocaina.	Boran	b a k o	1247	2608	Seifart2024	C V C V
2382	Proto-Bora-Muinane	root	bako-	baikko-	b a.i k.k o	None	Boran	b a.i k.k o	1247	2608	Seifart2024	C V C V
2848	AchuarShiwiar	root	kangkáp	kangkáp	k a ŋ k a p	None	Chicham	k a ŋ k a p	1244	2606	Fast2008	C V C C V C
3646	Shuar	root	kankap	kankap	k a ŋ k a p	None	Chicham	k a ŋ k a p	1244	2606	Pellizzaro2005	C V C C V C
4112	Wampis	root	kankap	kankap	k a n k a p	None	Chicham	k a n k a p	1244	2606	Peña2023	C V C C V C
3155	Juri	root	näti	näti	n a t i	Martius: radix	Ticuna-Yuri	n a t i -	1248	2609	Martius1867	C V C V
3285	Pebas	root	natay	natay	n a t a j	Martius: radix	Peba-Yagua	n a t a j	1248	2609	Martius1867	C V C V C
4294	Yagua	root	nutijyu̠	nutijyu̠	n u t i j	None	Peba-Yagua	n u t i j	1248	2609	Gonzales2023	C V C V C
1605	Arabela	rope	poʃijokwa	poʃijokwa	p o ʃ i h o kʷ a	None	Zaparoan	p o ʃ i h o kʷ a	1269	2644	Johansson2021	C V C V C V C V
117	Iquito	rope	iiyɨɨ	iiyɨɨ	i j au k a	rope or cord of any type	Zaparoan	- - - i j au k a	1269	2644	Michael2022	V C V C V
4740	Zaparo	rope	iyawka	iyawka	i j au k a	None	Zaparoan	- - - i j au k a	1269	2644	Beier2014	V C V C V
966	WitotoMinica	rope	ígaɯ	ígaɯ	i + g a ɯ	None	Huitotoan	i + g a ɯ	1280	2654 1705	Huber2021	V + C V V
1176	WitotoMurui	rope	igaɯ	igaɯ	i + g a ɯ	ANA.DEM-CLF:CORD.STRING	Huitotoan	i + g a ɯ	1280	2654 1705	Huber2021	V + C V V
1382	WitotoNipode	rope	ígaɯ	ígaɯ	i + g a ɯ	None	Huitotoan	i + g a ɯ	1280	2654 1705	Huber2021	V + C V V
967	WitotoMinica	rope	rao	rao	ɾ a + o	None	Huitotoan	ɾ a + o	1283	2658 1704	Huber2021	C V + V
1177	WitotoMurui	rope	rao	rao	r a + o	thing-CLF:FLEX	Huitotoan	r a + o	1283	2658 1704	Huber2021	C V + V
1383	WitotoNipode	rope	rao	rao	ɾ a + o	None	Huitotoan	ɾ a + o	1283	2658 1704	Huber2021	C V + V
2714	Bora	rope	kʷáápʲa-ɯ	kʷáápʲa-ɯ	kʷ a.a pʲ a + ɯ	None	Boran	kʷ a.a pʲ a + ɯ	1267	2641 2642	Seifart2024	C V C V + V
2715	Muinane	rope	gáaiba-ɨ	gáaiba-ɨ	g a.a i.b a + ɨ	None	Boran	g a.a i.b a + ɨ	1267	2641 2642	Seifart2024	C V V V + V
2713	Proto-Bora-Muinane	rope	gaaiba-ɨ	gaaiba-ɨ	g a.a i.b a + ɨ	None	Boran	g a.a i.b a + ɨ	1267	2641 2642	Seifart2024	C V V V + V
2849	AchuarShiwiar	rope	chápik	chápik	tʃ a p i k	None	Chicham	tʃ a p i k	1264	2638	Fast2008	C V C V C
4865	Aguaruna	rope	chápik	chápik	tʃ a p i k	None	Chicham	tʃ a p i k	1264	2638	Paati2020	C V C V C
3647	Shuar	rope	chápic	chápic	tʃ a p i k	None	Chicham	tʃ a p i k	1264	2638	Pellizzaro2005	C V C V C
931	WitotoMinica	rotten (especially log)	rɯɸáide	rɯɸáide	ɾ ɯ ɸ a.i + d e	None	Huitotoan	ɾ ɯ ɸ a.i + d e	1301	2682 238	Huber2021	C V C V + C V
1138	WitotoMurui	rotten (especially log)	rɯɸaide	rɯɸaide	r ɯ ɸ a.i + d e	None	Huitotoan	r ɯ ɸ a.i + d e	1301	2682 238	Huber2021	C V C V + C V
1343	WitotoNipode	rotten (especially log)	rɯ́paide	rɯ́paide	ɾ ɯ p a.i + d e	None	Huitotoan	ɾ ɯ p a.i + d e	1301	2682 238	Huber2021	C V C V + C V
932	WitotoMinica	rotten (especially log)	θabíde	θabíde	θ a b i + d e	None	Huitotoan	θ a b i + d e	1304	2685 238	Huber2021	C V C V + C V
1139	WitotoMurui	rotten (especially log)	θabide	θabide	θ a b i + d e	None	Huitotoan	θ a b i + d e	1304	2685 238	Huber2021	C V C V + C V
1344	WitotoNipode	rotten (especially log)	tabíde	tabíde	t a b i + d e	None	Huitotoan	t a b i + d e	1304	2685 238	Huber2021	C V C V + C V
2850	AchuarShiwiar	rotten (especially log)	káuru	káuru	k a.u + r + u	None	Chicham	k a.u + r + u	1286	2669 895 896	Fast2008	C V + C + V
1471	Aguaruna	rotten (especially log)	kauhu	kauhu	k o.ʊ + h + ʊ	None	Chicham	k o.ʊ + h + ʊ	1286	2669 895 896	Johansson2021	C V + C + V
4228	Wampis	rotten (especially log)	kauru	kauru	k a.u + r + u	kau 'to rot' -ra 'distributive + - u 'nominalizer'	Chicham	k a.u + r + u	1286	2669 895 896	Peña2023	C V + C + V
2950	Andoa	rotten (especially log)	mokwashí	mokwashí	m o kʷ a	None	Zaparoan	m o kʷ a	1289	2670	Michael2009	C V C V
1606	Arabela	rotten (especially log)	mokweeka	mokweeka	m o kʷ ɨː	None	Zaparoan	m o kʷ ɨː	1289	2670	Johansson2021	C V C V
4741	Zaparo	rotten (especially log)	mukaka	mukaka	m u k a	None	Zaparoan	m u k a	1289	2670	Beier2014	C V C V
2951	Andoa	salt	ichojá	ichojá	i tʃ o h a	None	Zaparoan	i tʃ o h a	1307	2699	Michael2009	V C V C V
120	Iquito	salt	iisaja	iisaja	iː s a h a	salt	Zaparoan	iː s a h a	1307	2699	Michael2022	V C V C V
4742	Zaparo	salt	ichahwa	ichahwa	i tʃ a hʷ a	None	Zaparoan	i tʃ a hʷ a	1307	2699	Beier2014	V C V C V
812	WitotoMinica	salt	ɯ́aiθaɯ	ɯ́aiθaɯ	ɯ a.i θ a.ɯ	None	Huitotoan	ɯ a.i θ a.ɯ	1316	2707	Huber2021	V V C V
1030	WitotoMurui	salt	ɯaiθaɯ	ɯaiθaɯ	ɯ a.i θ a.ɯ	None	Huitotoan	ɯ a.i θ a.ɯ	1316	2707	Huber2021	V V C V
1237	WitotoNipode	salt	ɯ́aitaɯ	ɯ́aitaɯ	ɯ a.i t a.ɯ	None	Huitotoan	ɯ a.i t a.ɯ	1316	2707	Huber2021	V V C V
2852	AchuarShiwiar	salt	wee	wee	w ɨː	None	Chicham	w ɨː	1306	2698	Fast2008	C V
4866	Aguaruna	salt	wɨɨ́	wɨɨ́	w ɨː	None	Chicham	w ɨː	1306	2698	Overall2007	C V
3650	Shuar	salt	wee	wee	w ɨː	This is the term for sa; (de vertiente Amazonica). Here is the name for sal (del mar): kachi	Chicham	w ɨː	1306	2698	Pellizzaro2005	C V
4200	Wampis	salt	wee	wee	w ɨː	None	Chicham	w ɨː	1306	2698	Peña2023	C V
2359	Bora	sand	nékʷa-jɯ́ɯ́ʔa	nékʷa-jɯ́ɯ́ʔa	n ɛ kʷ a + j ɯː ʔ a	stone-grains	Boran	n ɛ kʷ a + j ɯː ʔ a -	1325	2723 2724	Seifart2024	C V C V + C V C V
2360	Muinane	sand	híínɨgai-jɨʔai	híínɨgai-jɨʔai	n ɨ g a.i + j ɨ ʔ a i	None	Boran	n ɨ g a.i + j ɨ ʔ a i	1325	2723 2724	Seifart2024	C V C V + C V C V V
2358	Proto-Bora-Muinane	sand	ngai-jɨʔai	ngai-jɨʔai	n g a.i + j ɨ ʔ a i	None	Boran	n - g a.i + j ɨ ʔ a i	1325	2723 2724	Seifart2024	C C V + C V C V V
4868	AchuarShiwiar	sand	yaikim	yaikim	j a i k i m	None	Chicham	j a i k i m	1322	2720	Fast2008	C V V C V C
4867	Shuar	sand	jaikim	jaikim	j a i k i m	None	Chicham	j a i k i m	1322	2720	Pellizzaro2005	C V V C V C
4202	Wampis	sand	yaikim	yaikim	j a i k i m	None	Chicham	j a i k i m	1322	2720	Peña2023	C V V C V C
875	WitotoMinica	say	dáɯde	dáɯde	d a.ɯ + d e	None	Huitotoan	d a.ɯ + d e	1133	245 244	Huber2021	C V + C V
1089	WitotoMurui	say	raite	raite	r a.i + t e	None	Huitotoan	r a.i + t e	1133	245 244	Huber2021	C V + C V
1294	WitotoNipode	say	dáɯde	dáɯde	d a.ɯ + d e	None	Huitotoan	d a.ɯ + d e	1133	245 244	Huber2021	C V + C V
517	Ocaina	sea (ocean)	maan̥ɯ	maan̥ɯ	m aː n̥ ɯ	None	Huitotoan	m aː n̥ ɯ - -	1369	2790	Huber2021	C V C V
1109	WitotoMurui	sea (ocean)	monaiʤai	monaiʤai	m o n a.i dʒ a.i	maybe dawn-CLF:CRAFT	Huitotoan	m o n a.i dʒ a.i	1369	2790	Huber2021	C V C V C V
1313	WitotoNipode	sea (ocean)	monáiʤai	monáiʤai	m o n a.i dʒ a.i	None	Huitotoan	m o n a.i dʒ a.i	1369	2790	Huber2021	C V C V C V
1474	Aguaruna	sea (ocean)	najants	najants	n a j a + n ts	None	Chicham	n a j a + n ts -	3576	900 2785	Johansson2021	C V C V + C C
3653	Shuar	sea (ocean)	nayants	nayants	n a j a + n ts	None	Chicham	n a j a + n ts -	3576	900 2785	Pellizzaro2005	C V C V + C C
4199	Wampis	sea (ocean)	nayantsa	nayantsa	n a j a + n ts a	Lexicalized compound naya 'big, tall' + entsa 'river'	Chicham	n a j a + n ts a	3576	900 2785	Peña2023	C V C V + C C V
2583	Bora	sea (ocean)	moóa	moóa	m o.o a	None	Boran	m o.o a	1368	2789	Seifart2024	C V V
2584	Muinane	sea (ocean)	múúai	múúai	m u.u a.i	None	Boran	m u.u a.i	1368	2789	Seifart2024	C V V
2582	Proto-Bora-Muinane	sea (ocean)	muuai	muuai	m u.u a.i	None	Boran	m u.u a.i	1368	2789	Seifart2024	C V V
1610	Arabela	see	nikwiniu	nikwiniu	n i k i n iu	None	Zaparoan	n i k i n iu	1387	2819	Johansson2021	C V C V C V
124	Iquito	see	nikíini	nikíini	n i k iː n i	see	Zaparoan	n i k iː n i	1387	2819	Michael2022	C V C V C V
4746	Zaparo	see	nukinyu	nukinyu	n u k i ɲ u	None	Zaparoan	n u k i ɲ u	1387	2819	Beier2014	C V C V C V
864	WitotoMinica	see	kɯóde	kɯóde	k ɯ o + d e	None	Huitotoan	k ɯ o + d e	1407	2841 254	Huber2021	C V V + C V
1076	WitotoMurui	see	kɯode	kɯode	k ɯ o + d e	None	Huitotoan	k ɯ o + d e	1407	2841 254	Huber2021	C V V + C V
1283	WitotoNipode	see	kɯóde	kɯóde	k ɯ o + d e	None	Huitotoan	k ɯ o + d e	1407	2841 254	Huber2021	C V V + C V
2505	Bora	see	ahtʰʲɯ́mɨ	ahtʰʲɯ́mɨ	a h.tʰʲ ɯ m ɨ	None	Boran	a h.tʰʲ ɯ m ɨ	1388	2820	Seifart2024	V C V C V
2506	Muinane	see	áttʲɨ́me-	áttʲɨ́me-	a t.tʲ ɨ m e	None	Boran	a t.tʲ ɨ m e	1388	2820	Seifart2024	V C V C V
2504	Proto-Bora-Muinane	see	aittɨme	aittɨme	a.i t.t ɨ m e	None	Boran	a.i t.t ɨ m e	1388	2820	Seifart2024	V C V C V
929	WitotoMinica	sharp (as knife)	háirede	háirede	h a.i + ɾ e + d e	None	Huitotoan	h a.i + ɾ e + d e	1444	2895 259 286	Huber2021	C V + C V + C V
1136	WitotoMurui	sharp (as knife)	hairede	hairede	h a.i + r e + d e	None	Huitotoan	h a.i + r e + d e	1444	2895 259 286	Huber2021	C V + C V + C V
1341	WitotoNipode	sharp (as knife)	haírede	haírede	h a.i + ɾ e + d e	None	Huitotoan	h a.i + ɾ e + d e	1444	2895 259 286	Huber2021	C V + C V + C V
2861	AchuarShiwiar	short	sútarach	sútarach	s u t a r a tʃ	None	Chicham	s u t a r a tʃ	1447	2904	Fast2008	C V C V C V C
