Source Doculect	Target Doculect	Concept	Form	Borrowed Form	Cogid	Distance from Identity Score	Levenshtein Distance	Bigram Distance	Trigram Distance	Combined Distance	Same Family?
WitotoNipode	WitotoMinica	to throw	bɯɗáde	batáde	2706	0.45833333333333337	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.3526785714285714	yes
WitotoNipode	WitotoMinica	to throw	bɯɗáde	ɲáɯte	2706	0.625	0.8333333333333334	0.75	0.5714285714285714	0.6949404761904763	yes
WitotoNipode	WitotoMurui	to throw	bɯɗáde	bɯtade	2706	0.41666666666666663	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.34226190476190477	yes
WitotoNipode	WitotoMurui	to throw	bɯɗáde	nitade	2706	0.5	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.601190476190476	yes
WitotoNipode	WitotoMurui	to throw	bɯɗáde	kuaɯtade	2706	0.625	0.625	0.625	0.5925925925925926	0.6168981481481481	yes
WitotoNipode	WitotoMinica	to throw	daiɗáde	bɯtáde	2706	0.625	0.5714285714285714	0.5714285714285714	0.5	0.5669642857142857	yes
WitotoNipode	WitotoMinica	to throw	daiɗáde	batáde	2706	0.625	0.42857142857142855	0.42857142857142855	0.41666666666666663	0.47470238095238093	yes
WitotoNipode	WitotoMinica	to throw	daiɗáde	ɲáɯte	2706	0.625	0.8571428571428571	0.7857142857142857	0.6666666666666666	0.7336309523809523	yes
WitotoNipode	WitotoMurui	to throw	daiɗáde	bɯtade	2706	0.625	0.7142857142857143	0.7142857142857143	0.5833333333333333	0.6592261904761905	yes
WitotoNipode	WitotoMurui	to throw	daiɗáde	nitade	2706	0.625	0.5714285714285714	0.5714285714285714	0.5	0.5669642857142857	yes
WitotoNipode	WitotoMurui	to throw	daiɗáde	kuaɯtade	2706	0.45833333333333337	0.625	0.625	0.5925925925925926	0.5752314814814815	yes
WitotoNipode	WitotoMinica	to throw	paɯɗe	bɯtáde	2706	0.625	0.8333333333333334	0.75	0.619047619047619	0.7068452380952381	yes
WitotoNipode	WitotoMinica	to throw	paɯɗe	batáde	2706	0.625	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.632440476190476	yes
WitotoNipode	WitotoMinica	to throw	paɯɗe	ɲáɯte	2706	0.5	0.6	0.6	0.5	0.55	yes
WitotoNipode	WitotoMurui	to throw	paɯɗe	bɯtade	2706	0.625	0.8333333333333334	0.75	0.5714285714285714	0.6949404761904763	yes
WitotoNipode	WitotoMurui	to throw	paɯɗe	nitade	2706	0.625	0.8333333333333334	0.75	0.619047619047619	0.7068452380952381	yes
WitotoNipode	WitotoMurui	to throw	paɯɗe	kuaɯtade	2706	0.625	0.625	0.625	0.6296296296296295	0.6261574074074074	yes
Proto-Bora-Muinane	Resigaro	to throw	piku	píʔko	2699	0.7083333333333333	0.6	0.5	0.5	0.5770833333333333	no
Proto-Bora-Muinane	Bora	to throw	piku	pʰikʰʲo	2699	0.5	0.5714285714285714	0.5714285714285714	0.5833333333333333	0.5565476190476191	no
Proto-Bora-Muinane	Muinane	to throw	piku	ɸíkú-ʔi	2699	0.6666666666666667	0.8571428571428571	0.7857142857142857	0.7083333333333333	0.7544642857142856	no
Bora	Resigaro	to throw	pʰikʰʲo	píʔko	2699	0.7083333333333333	0.5714285714285714	0.6428571428571429	0.5833333333333333	0.6264880952380951	no
Bora	Proto-Bora-Muinane	to throw	pʰikʰʲo	piku	2699	0.5	0.5714285714285714	0.5714285714285714	0.5833333333333333	0.5565476190476191	no
Bora	Muinane	to throw	pʰikʰʲo	ɸíkú-ʔi	2699	0.625	1.0	0.8571428571428571	0.75	0.8080357142857143	yes
Muinane	Resigaro	to throw	ɸíkú-ʔi	píʔko	2699	0.7083333333333333	0.8571428571428571	0.7142857142857143	0.625	0.7261904761904762	no
Muinane	Proto-Bora-Muinane	to throw	ɸíkú-ʔi	piku	2699	0.6666666666666667	0.8571428571428571	0.7857142857142857	0.7083333333333333	0.7544642857142856	no
Muinane	Bora	to throw	ɸíkú-ʔi	pʰikʰʲo	2699	0.625	1.0	0.8571428571428571	0.75	0.8080357142857143	yes
Zaparo	Iquito	to throw	ahatanu	simaajuutáani	2700	0.6666666666666667	0.6923076923076923	0.6923076923076923	0.642857142857143	0.6735347985347986	yes
WitotoMinica	WitotoMurui	to tie	kuináde	kuinade	2724	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
WitotoMinica	WitotoNipode	to tie	kuináde	kuináde	2724	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoMinica	to tie	kuinade	kuináde	2724	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
WitotoMurui	WitotoNipode	to tie	kuinade	kuináde	2724	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
WitotoNipode	WitotoMinica	to tie	kuináde	kuináde	2724	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	to tie	kuináde	kuinade	2724	0.5833333333333333	0.14285714285714285	0.14285714285714285	0.125	0.2485119047619047	yes
Aguaruna	AchuarShiwiar	to tie	higkat	jingkiátin	2711	0.6666666666666667	0.6	0.65	0.6363636363636364	0.6382575757575757	yes
Aguaruna	Shuar	to tie	higkat	jinkiá-	2711	0.5833333333333333	0.7142857142857143	0.6428571428571429	0.5833333333333333	0.6309523809523809	yes
Aguaruna	Wampis	to tie	higkat	jinkat	2711	0.41666666666666663	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.34226190476190477	yes
Arabela	Zaparo	to tie	moɾonu	marahunu	2712	0.625	0.625	0.625	0.5555555555555556	0.6076388888888888	yes
Proto-Bora-Muinane	Bora	to tie	ʦiʦʦɨ	ʧʰíhʧʰɯ	2713	0.5416666666666667	1.0	0.9285714285714286	0.8333333333333334	0.8258928571428572	no
Proto-Bora-Muinane	Muinane	to tie	ʦiʦʦɨ	sísɨ-ʔi	2713	0.6666666666666667	1.0	0.8571428571428571	0.75	0.8184523809523809	no
Proto-Bora-Muinane	Bora	to tie	duʔhe-nɨ	toʔhɨ́-nɯ	2727	0.5	0.5555555555555556	0.5	0.4999999999999999	0.5138888888888888	no
Proto-Bora-Muinane	Muinane	to tie	duʔhe-nɨ	dúúhé-nɨ-ʔi	2727	0.6666666666666667	0.5454545454545454	0.5454545454545454	0.5	0.5643939393939394	no
Bora	Proto-Bora-Muinane	to tie	ʧʰíhʧʰɯ	ʦiʦʦɨ	2713	0.5416666666666667	1.0	0.9285714285714286	0.8333333333333334	0.8258928571428572	no
Bora	Muinane	to tie	ʧʰíhʧʰɯ	sísɨ-ʔi	2713	0.625	1.0	0.8571428571428571	0.75	0.8080357142857143	yes
Bora	Proto-Bora-Muinane	to tie	toʔhɨ́-nɯ	duʔhe-nɨ	2727	0.5	0.5555555555555556	0.5	0.4999999999999999	0.5138888888888888	no
Bora	Muinane	to tie	toʔhɨ́-nɯ	dúúhé-nɨ-ʔi	2727	0.625	0.8181818181818182	0.7272727272727273	0.6666666666666666	0.7092803030303031	yes
Muinane	Proto-Bora-Muinane	to tie	sísɨ-ʔi	ʦiʦʦɨ	2713	0.6666666666666667	1.0	0.8571428571428571	0.75	0.8184523809523809	no
Muinane	Bora	to tie	sísɨ-ʔi	ʧʰíhʧʰɯ	2713	0.625	1.0	0.8571428571428571	0.75	0.8080357142857143	yes
Muinane	Proto-Bora-Muinane	to tie	dúúhé-nɨ-ʔi	duʔhe-nɨ	2727	0.6666666666666667	0.5454545454545454	0.5454545454545454	0.5	0.5643939393939394	no
Muinane	Bora	to tie	dúúhé-nɨ-ʔi	toʔhɨ́-nɯ	2727	0.625	0.8181818181818182	0.7272727272727273	0.6666666666666666	0.7092803030303031	yes
AchuarShiwiar	Aguaruna	to tie	jingkiátin	higkat	2711	0.6666666666666667	0.6	0.65	0.6363636363636364	0.6382575757575757	yes
AchuarShiwiar	Shuar	to tie	jingkiátin	jinkiá-	2711	0.6666666666666667	0.4	0.4	0.4242424242424242	0.4727272727272728	yes
AchuarShiwiar	Wampis	to tie	jingkiátin	jinkat	2711	0.6666666666666667	0.5	0.55	0.5454545454545454	0.565530303030303	yes
Shuar	Aguaruna	to tie	jinkiá-	higkat	2711	0.5833333333333333	0.7142857142857143	0.6428571428571429	0.5416666666666666	0.6205357142857142	yes
Shuar	AchuarShiwiar	to tie	jinkiá-	jingkiátin	2711	0.6666666666666667	0.4	0.4	0.3939393939393939	0.4651515151515152	yes
Shuar	Wampis	to tie	jinkiá-	jinkat	2711	0.5833333333333333	0.42857142857142855	0.35714285714285715	0.2916666666666667	0.41517857142857145	yes
Wampis	Aguaruna	to tie	jinkat	higkat	2711	0.41666666666666663	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.34226190476190477	yes
Wampis	AchuarShiwiar	to tie	jinkat	jingkiátin	2711	0.6666666666666667	0.5	0.55	0.5454545454545454	0.565530303030303	yes
Wampis	Shuar	to tie	jinkat	jinkiá-	2711	0.5833333333333333	0.42857142857142855	0.35714285714285715	0.3333333333333333	0.4255952380952381	yes
Zaparo	Arabela	to tie	marahunu	moɾonu	2712	0.625	0.625	0.625	0.5185185185185186	0.5983796296296297	yes
AchuarShiwiar	Wampis	to turn (change one's direction)	yántratin	ayantat	2728	0.6666666666666667	0.5555555555555556	0.6111111111111112	0.5333333333333334	0.5916666666666668	yes
Wampis	AchuarShiwiar	to turn (change one's direction)	ayantat	yántratin	2728	0.6666666666666667	0.5555555555555556	0.6111111111111112	0.5	0.5833333333333334	yes
Iquito	Zaparo	to vomit	ikiníini	ikɨninyu	2736	0.5	0.5	0.4375	0.2962962962962963	0.43344907407407407	yes
WitotoMinica	WitotoMurui	to vomit	kɯkúede	kɯkuede	2743	0.25	0.14285714285714285	0.14285714285714285	0.125	0.16517857142857142	yes
WitotoMinica	WitotoNipode	to vomit	kɯkúede	kɯkúede	2743	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	WitotoMinica	to vomit	kɯkuede	kɯkúede	2743	0.25	0.14285714285714285	0.14285714285714285	0.125	0.16517857142857142	yes
WitotoMurui	WitotoNipode	to vomit	kɯkuede	kɯkúede	2743	0.25	0.14285714285714285	0.14285714285714285	0.125	0.16517857142857142	yes
WitotoNipode	WitotoMinica	to vomit	kɯkúede	kɯkúede	2743	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	to vomit	kɯkúede	kɯkuede	2743	0.25	0.14285714285714285	0.14285714285714285	0.125	0.16517857142857142	yes
Aguaruna	Chayahuita	to vomit	imut	imoɾin	2733	0.7083333333333333	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.6205357142857143	no
Aguaruna	AchuarShiwiar	to vomit	imut	imiúktin	2733	0.6666666666666667	0.625	0.625	0.6296296296296295	0.6365740740740741	yes
Aguaruna	Shuar	to vomit	imut	imia-k	2733	0.625	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.5997023809523809	yes
Aguaruna	Wampis	to vomit	imut	muit	2733	0.625	0.5	0.5	0.26666666666666666	0.47291666666666665	yes
Chayahuita	Aguaruna	to vomit	imoɾin	imut	2733	0.7083333333333333	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.6205357142857143	no
Chayahuita	AchuarShiwiar	to vomit	imoɾin	imiúktin	2733	0.75	0.5	0.5	0.4444444444444444	0.5486111111111112	no
Chayahuita	Shuar	to vomit	imoɾin	imia-k	2733	0.7083333333333333	0.6666666666666666	0.5833333333333334	0.47619047619047616	0.6086309523809524	no
Chayahuita	Wampis	to vomit	imoɾin	muit	2733	0.7083333333333333	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.6532738095238095	no
AchuarShiwiar	Aguaruna	to vomit	imiúktin	imut	2733	0.6666666666666667	0.625	0.625	0.5925925925925926	0.6273148148148149	yes
AchuarShiwiar	Chayahuita	to vomit	imiúktin	imoɾin	2733	0.75	0.5	0.5	0.4074074074074074	0.5393518518518519	no
AchuarShiwiar	Shuar	to vomit	imiúktin	imia-k	2733	0.6666666666666667	0.625	0.5	0.48148148148148145	0.5682870370370371	yes
AchuarShiwiar	Wampis	to vomit	imiúktin	muit	2733	0.6666666666666667	0.75	0.6875	0.5925925925925924	0.6741898148148149	yes
Shuar	Aguaruna	to vomit	imia-k	imut	2733	0.625	0.6666666666666666	0.5833333333333334	0.42857142857142855	0.5758928571428571	yes
Shuar	Chayahuita	to vomit	imia-k	imoɾin	2733	0.7083333333333333	0.6666666666666666	0.5833333333333334	0.38095238095238093	0.5848214285714286	no
Shuar	AchuarShiwiar	to vomit	imia-k	imiúktin	2733	0.6666666666666667	0.625	0.5	0.4444444444444444	0.5590277777777778	yes
Shuar	Wampis	to vomit	imia-k	muit	2733	0.625	0.8333333333333334	0.6666666666666666	0.5238095238095238	0.6622023809523809	yes
Wampis	Aguaruna	to vomit	muit	imut	2733	0.625	0.5	0.5	0.26666666666666666	0.47291666666666665	yes
Wampis	Chayahuita	to vomit	muit	imoɾin	2733	0.7083333333333333	0.6666666666666666	0.6666666666666666	0.5714285714285714	0.6532738095238095	no
Wampis	AchuarShiwiar	to vomit	muit	imiúktin	2733	0.6666666666666667	0.75	0.6875	0.6296296296296295	0.6834490740740742	yes
Wampis	Shuar	to vomit	muit	imia-k	2733	0.625	0.8333333333333334	0.6666666666666666	0.5714285714285714	0.6741071428571428	yes
Zaparo	Iquito	to vomit	ikɨninyu	ikiníini	2736	0.5	0.5	0.4375	0.2962962962962963	0.43344907407407407	yes
Iquito	Proto-Bora-Muinane	to walk	iikúuni	ɨgo	2747	0.75	1.0	0.9285714285714286	0.8333333333333334	0.8779761904761906	no
Iquito	Bora	to walk	iikúuni	ɯʧe	2747	0.75	1.0	0.9285714285714286	0.8333333333333334	0.8779761904761906	no
Iquito	Muinane	to walk	iikúuni	ɨ́ge-ʔi	2747	0.625	0.8571428571428571	0.8571428571428571	0.75	0.7723214285714286	no
Iquito	Zaparo	to walk	iikúuni	awkunu	2747	0.5	0.5714285714285714	0.5714285714285714	0.5	0.5357142857142857	yes
Ocaina	WitotoMinica	to walk	maaxa	makáde	2749	0.625	0.6666666666666666	0.5	0.4285714285714285	0.5550595238095237	yes
Ocaina	WitotoMurui	to walk	maaxa	makarite	2749	0.625	0.625	0.5	0.48148148148148145	0.5578703703703703	yes
Ocaina	WitotoNipode	to walk	maaxa	makáde	2749	0.625	0.6666666666666666	0.5	0.4285714285714285	0.5550595238095237	yes
WitotoMinica	Ocaina	to walk	makáde	maaxa	2749	0.625	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.5997023809523809	yes
WitotoMinica	WitotoMurui	to walk	makáde	makarite	2749	0.625	0.5	0.5	0.4444444444444444	0.5173611111111112	yes
WitotoMinica	WitotoNipode	to walk	makáde	makáde	2749	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	Ocaina	to walk	makarite	maaxa	2749	0.625	0.625	0.5625	0.5555555555555556	0.5920138888888888	yes
WitotoMurui	WitotoMinica	to walk	makarite	makáde	2749	0.625	0.5	0.5	0.4074074074074074	0.5081018518518519	yes
WitotoMurui	WitotoNipode	to walk	makarite	makáde	2749	0.625	0.5	0.5	0.4074074074074074	0.5081018518518519	yes
WitotoNipode	Ocaina	to walk	makáde	maaxa	2749	0.625	0.6666666666666666	0.5833333333333334	0.5238095238095238	0.5997023809523809	yes
WitotoNipode	WitotoMinica	to walk	makáde	makáde	2749	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	to walk	makáde	makarite	2749	0.625	0.5	0.5	0.4444444444444444	0.5173611111111112	yes
Proto-Bora-Muinane	Iquito	to walk	ɨgo	iikúuni	2747	0.75	1.0	0.9285714285714286	0.8333333333333334	0.8779761904761906	no
Proto-Bora-Muinane	Bora	to walk	ɨgo	ɯʧe	2747	0.5	1.0	0.8333333333333334	0.6666666666666666	0.75	no
Proto-Bora-Muinane	Muinane	to walk	ɨgo	ɨ́ge-ʔi	2747	0.6666666666666667	0.7142857142857143	0.7142857142857143	0.625	0.6800595238095238	no
Proto-Bora-Muinane	Zaparo	to walk	ɨgo	awkunu	2747	0.7083333333333333	1.0	0.9166666666666666	0.8095238095238095	0.8586309523809523	no
Proto-Bora-Muinane	Bora	to walk	poo	pʰeé	2754	0.5	0.75	0.625	0.5333333333333333	0.6020833333333333	no
Bora	Iquito	to walk	ɯʧe	iikúuni	2747	0.75	1.0	0.9285714285714286	0.8333333333333334	0.8779761904761906	no
Bora	Proto-Bora-Muinane	to walk	ɯʧe	ɨgo	2747	0.5	1.0	0.8333333333333334	0.6666666666666666	0.75	no
Bora	Muinane	to walk	ɯʧe	ɨ́ge-ʔi	2747	0.625	0.8571428571428571	0.8571428571428571	0.75	0.7723214285714286	yes
Bora	Zaparo	to walk	ɯʧe	awkunu	2747	0.7083333333333333	1.0	0.9166666666666666	0.8095238095238095	0.8586309523809523	no
Bora	Proto-Bora-Muinane	to walk	pʰeé	poo	2754	0.5	0.75	0.625	0.5333333333333333	0.6020833333333333	no
Muinane	Iquito	to walk	ɨ́ge-ʔi	iikúuni	2747	0.625	0.8571428571428571	0.8571428571428571	0.75	0.7723214285714286	no
Muinane	Proto-Bora-Muinane	to walk	ɨ́ge-ʔi	ɨgo	2747	0.6666666666666667	0.7142857142857143	0.7142857142857143	0.625	0.6800595238095238	no
Muinane	Bora	to walk	ɨ́ge-ʔi	ɯʧe	2747	0.625	0.8571428571428571	0.8571428571428571	0.75	0.7723214285714286	yes
Muinane	Zaparo	to walk	ɨ́ge-ʔi	awkunu	2747	0.5833333333333333	1.0	0.9285714285714286	0.8333333333333334	0.8363095238095238	no
AchuarShiwiar	Shuar	to walk	wekáasatin	weká-sa	2746	0.625	0.4	0.4	0.36363636363636365	0.4471590909090909	yes
AchuarShiwiar	Wampis	to walk	wekáasatin	wekat	2746	0.625	0.5	0.55	0.5454545454545454	0.5551136363636364	yes
Shuar	AchuarShiwiar	to walk	weká-sa	wekáasatin	2746	0.625	0.4	0.4	0.3939393939393939	0.45473484848484846	yes
Shuar	Wampis	to walk	weká-sa	wekat	2746	0.625	0.5714285714285714	0.42857142857142855	0.41666666666666663	0.5104166666666666	yes
Wampis	AchuarShiwiar	to walk	wekat	wekáasatin	2746	0.625	0.5	0.55	0.5454545454545454	0.5551136363636364	yes
Wampis	Shuar	to walk	wekat	weká-sa	2746	0.625	0.5714285714285714	0.42857142857142855	0.41666666666666663	0.5104166666666666	yes
Zaparo	Iquito	to walk	awkunu	iikúuni	2747	0.5	0.5714285714285714	0.5714285714285714	0.45833333333333337	0.5252976190476191	yes
Zaparo	Proto-Bora-Muinane	to walk	awkunu	ɨgo	2747	0.7083333333333333	1.0	0.9166666666666666	0.8095238095238095	0.8586309523809523	no
Zaparo	Bora	to walk	awkunu	ɯʧe	2747	0.7083333333333333	1.0	0.9166666666666666	0.8095238095238095	0.8586309523809523	no
Zaparo	Muinane	to walk	awkunu	ɨ́ge-ʔi	2747	0.5833333333333333	1.0	0.9285714285714286	0.8333333333333334	0.8363095238095238	no
Iquito	Zaparo	to wash	sikitáani	tsukiryawhunu	2758	0.6666666666666667	0.6153846153846154	0.6538461538461539	0.5952380952380952	0.6327838827838829	yes
Ocaina	WitotoMinica	to wash	hoxootɯ	hokóde	2759	0.5	0.7142857142857143	0.6428571428571429	0.5416666666666666	0.5997023809523809	yes
Ocaina	WitotoMurui	to wash	hoxootɯ	hokode	2759	0.5	0.5714285714285714	0.42857142857142855	0.37499999999999994	0.46875	yes
Ocaina	WitotoNipode	to wash	hoxootɯ	hokóde	2759	0.5	0.7142857142857143	0.6428571428571429	0.5416666666666666	0.5997023809523809	yes
WitotoMinica	Ocaina	to wash	hokóde	hoxootɯ	2759	0.5	0.7142857142857143	0.6428571428571429	0.5833333333333334	0.6101190476190477	yes
WitotoMinica	WitotoMurui	to wash	hokóde	hokode	2759	0.25	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.181547619047619	yes
WitotoMinica	WitotoNipode	to wash	hokóde	hokóde	2759	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoMurui	Ocaina	to wash	hokode	hoxootɯ	2759	0.5	0.5714285714285714	0.5	0.45833333333333326	0.5074404761904762	yes
WitotoMurui	WitotoMinica	to wash	hokode	hokóde	2759	0.25	0.16666666666666666	0.16666666666666666	0.09523809523809523	0.16964285714285712	yes
WitotoMurui	WitotoNipode	to wash	hokode	hokóde	2759	0.25	0.16666666666666666	0.16666666666666666	0.09523809523809523	0.16964285714285712	yes
WitotoNipode	Ocaina	to wash	hokóde	hoxootɯ	2759	0.5	0.7142857142857143	0.6428571428571429	0.5833333333333334	0.6101190476190477	yes
WitotoNipode	WitotoMinica	to wash	hokóde	hokóde	2759	0.16666666666666663	0.0	0.0	0.0	0.04166666666666666	yes
WitotoNipode	WitotoMurui	to wash	hokóde	hokode	2759	0.25	0.16666666666666666	0.16666666666666666	0.14285714285714285	0.181547619047619	yes
Proto-Bora-Muinane	Bora	to wash	nittɨ-	nihtʰʲɯ	2757	0.5416666666666667	0.5714285714285714	0.42857142857142855	0.3333333333333333	0.46875	no
Proto-Bora-Muinane	Muinane	to wash	nittɨ-	níttɨ-ʔi	2757	0.6666666666666667	0.375	0.375	0.3333333333333333	0.4375	no
Bora	Proto-Bora-Muinane	to wash	nihtʰʲɯ	nittɨ-	2757	0.5416666666666667	0.5714285714285714	0.5	0.4583333333333333	0.5178571428571429	no
Bora	Muinane	to wash	nihtʰʲɯ	níttɨ-ʔi	2757	0.625	0.75	0.6875	0.6296296296296295	0.6730324074074074	yes
Muinane	Proto-Bora-Muinane	to wash	níttɨ-ʔi	nittɨ-	2757	0.6666666666666667	0.375	0.375	0.37037037037037035	0.4467592592592593	no
Muinane	Bora	to wash	níttɨ-ʔi	nihtʰʲɯ	2757	0.625	0.75	0.625	0.5555555555555556	0.6388888888888888	yes
AchuarShiwiar	Shuar	to wash	nijártin	nijiá-r	2756	0.625	0.625	0.5	0.4074074074074074	0.5393518518518519	yes
AchuarShiwiar	Wampis	to wash	nijártin	nijat	2756	0.625	0.5	0.5	0.5185185185185185	0.5358796296296297	yes
Shuar	AchuarShiwiar	to wash	nijiá-r	nijártin	2756	0.625	0.625	0.5	0.3333333333333333	0.5208333333333334	yes
Shuar	Wampis	to wash	nijiá-r	nijat	2756	0.625	0.5714285714285714	0.5	0.375	0.5178571428571428	yes
Wampis	AchuarShiwiar	to wash	nijat	nijártin	2756	0.625	0.5	0.5	0.5185185185185185	0.5358796296296297	yes
Wampis	Shuar	to wash	nijat	nijiá-r	2756	0.625	0.5714285714285714	0.5	0.4583333333333333	0.5386904761904762	yes
Zaparo	Iquito	to wash	tsukiryawhunu	sikitáani	2758	0.6666666666666667	0.6153846153846154	0.6538461538461539	0.619047619047619	0.6387362637362638	yes
Iquito	Arabela	tongue	nɨɨti	niti	2774	0.45833333333333337	0.4	0.4	0.3888888888888889	0.41180555555555554	yes
Iquito	Andoa	tongue	nɨɨti	níti	2774	0.45833333333333337	0.4	0.4	0.3888888888888889	0.41180555555555554	yes
WitotoMinica	WitotoMurui	tongue	iɯ́ɸe	iɯɸe	2789	0.25	0.2	0.3	0.27777777777777773	0.2569444444444444	yes
WitotoMinica	WitotoNipode	tongue	iɯ́ɸe	iɯ́pe	2789	0.5	0.2	0.2	0.16666666666666666	0.26666666666666666	yes
WitotoMurui	WitotoMinica	tongue	iɯɸe	iɯ́ɸe	2789	0.25	0.2	0.3	0.27777777777777773	0.2569444444444444	yes
WitotoMurui	WitotoNipode	tongue	iɯɸe	iɯ́pe	2789	0.5	0.4	0.4	0.3888888888888889	0.4222222222222222	yes
WitotoNipode	WitotoMinica	tongue	iɯ́pe	iɯ́ɸe	2789	0.5	0.2	0.2	0.16666666666666666	0.26666666666666666	yes
WitotoNipode	WitotoMurui	tongue	iɯ́pe	iɯɸe	2789	0.5	0.4	0.4	0.3888888888888889	0.4222222222222222	yes
Aguaruna	AchuarShiwiar	tongue	idai	iná̃ĩ	2773	0.6666666666666667	0.8	0.7	0.611111111111111	0.6944444444444445	yes
Aguaruna	Shuar	tongue	idai	iniái	2773	0.625	0.6	0.6	0.5	0.58125	yes
Aguaruna	Wampis	tongue	idai	inai	2773	0.625	0.25	0.25	0.2	0.33125	yes
Aguaruna	Yagua	tongue	idai	dachi	2773	0.7083333333333333	0.6	0.6	0.5	0.6020833333333333	no
Arabela	Iquito	tongue	niti	nɨɨti	2774	0.45833333333333337	0.4	0.4	0.3333333333333333	0.39791666666666664	yes
Arabela	Andoa	tongue	niti	níti	2774	0.25	0.25	0.25	0.13333333333333333	0.22083333333333333	yes
Chayahuita	Shiwilu	tongue	nɨnɨɾa	ñinekla	2778	0.625	0.7142857142857143	0.7142857142857143	0.5833333333333333	0.6592261904761905	yes
Chayahuita	Yanesha	tongue	nɨnɨɾa	neɲet͡s	2778	0.7083333333333333	0.8571428571428571	0.7857142857142857	0.6666666666666666	0.7544642857142856	no
Proto-Bora-Muinane	Bora	tongue	nehe	nɨ́ɨ́hɨ-kʷa	2775	0.6666666666666667	0.8181818181818182	0.7727272727272727	0.75	0.7518939393939394	no
Proto-Bora-Muinane	Muinane	tongue	nehe	néhe-ba	2775	0.6666666666666667	0.5714285714285714	0.5714285714285714	0.4583333333333333	0.5669642857142857	no
Bora	Proto-Bora-Muinane	tongue	nɨ́ɨ́hɨ-kʷa	nehe	2775	0.6666666666666667	0.8181818181818182	0.7727272727272727	0.75	0.7518939393939394	no
Bora	Muinane	tongue	nɨ́ɨ́hɨ-kʷa	néhe-ba	2775	0.625	0.6363636363636364	0.6363636363636364	0.6388888888888888	0.6341540404040403	yes
Muinane	Proto-Bora-Muinane	tongue	néhe-ba	nehe	2775	0.6666666666666667	0.5714285714285714	0.5714285714285714	0.5	0.5773809523809523	no
Muinane	Bora	tongue	néhe-ba	nɨ́ɨ́hɨ-kʷa	2775	0.625	0.6363636363636364	0.6363636363636364	0.6388888888888888	0.6341540404040403	yes
AchuarShiwiar	Aguaruna	tongue	iná̃ĩ	idai	2773	0.6666666666666667	0.8	0.7	0.611111111111111	0.6944444444444445	yes
AchuarShiwiar	Shuar	tongue	iná̃ĩ	iniái	2773	0.5	0.6	0.4	0.3333333333333333	0.4583333333333333	yes
AchuarShiwiar	Wampis	tongue	iná̃ĩ	inai	2773	0.29166666666666663	0.6	0.5	0.4444444444444444	0.45902777777777776	yes
AchuarShiwiar	Yagua	tongue	iná̃ĩ	dachi	2773	0.75	1.0	0.9	0.7777777777777778	0.8569444444444444	no
Andoa	Iquito	tongue	níti	nɨɨti	2774	0.45833333333333337	0.4	0.4	0.3888888888888889	0.41180555555555554	yes
Andoa	Arabela	tongue	níti	niti	2774	0.25	0.25	0.25	0.2	0.2375	yes
Shiwilu	Chayahuita	tongue	ñinekla	nɨnɨɾa	2778	0.625	0.7142857142857143	0.7142857142857143	0.6249999999999999	0.6696428571428572	yes
Shiwilu	Yanesha	tongue	ñinekla	neɲet͡s	2778	0.7083333333333333	0.8571428571428571	0.7857142857142857	0.6666666666666666	0.7544642857142856	no
Shuar	Aguaruna	tongue	iniái	idai	2773	0.625	0.6	0.6	0.38888888888888884	0.5534722222222223	yes
Shuar	AchuarShiwiar	tongue	iniái	iná̃ĩ	2773	0.5	0.6	0.4	0.27777777777777773	0.4444444444444444	yes
Shuar	Wampis	tongue	iniái	inai	2773	0.45833333333333337	0.4	0.4	0.27777777777777773	0.38402777777777775	yes
Shuar	Yagua	tongue	iniái	dachi	2773	0.7083333333333333	0.8	0.8	0.6111111111111112	0.7298611111111112	no
Wampis	Aguaruna	tongue	inai	idai	2773	0.625	0.25	0.25	0.2	0.33125	yes
